Plot,Latin,Quadrat,x,y,TreeID,Tag,StemID,StemTag,Census,DBH,HOM,Date,Codes,Stem,Status,SpeciesNumber,StatusNumeric
bci,Acalypha diversifolia,3407,685.82,150.98,473292,834182,1,,7,14,1.3,14/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3407,686.51,153.35,473293,834183,1,,7,16,1.3,14/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3407,685.59,153.29,473294,834184,1,,7,12,1.3,14/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3407,687.52,151.04,473297,834187,1,,7,17,1.3,14/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3414,693.1,296.3,73323,87549,9,,7,,,22/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3414,693.5,292.6,338796,634160,5,,7,,,22/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3415,682.2,300.5,338811,634175,3,,7,64,1.3,23/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3416,682.5,336.6,295086,434227,25,1,7,20,1.3,25/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3416,680.49,335.16,473454,834334,1,,7,11,1.3,25/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3416,683.58,337.94,473459,834339,1,,7,19,1.3,25/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3416,682.94,338.85,473460,834340,1,,7,15,1.3,25/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3416,682.82,339.08,473461,834341,1,,7,11,1.3,25/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3416,683.93,339.39,473462,834342,1,,7,17,1.3,25/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3416,684.44,338.74,473463,834343,1,1,7,15,1.3,25/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3417,682.5,343,295095,434236,6,,7,,,29/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3417,680.1,344.9,320212,534262,1,,7,14,1.3,29/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3417,682.8,340.7,320373,534978,1,,7,,,29/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3418,698.71,379.86,473505,834382,1,,7,29,1.3,30/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3423,688,475.3,74906,89153,11,,7,,,07/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3423,696.2,479.7,75004,89251,5,,7,,,07/07/2010,OR,main,alive,3,1
bci,Acalypha diversifolia,3423,692.06,478.31,473640,834512,1,,7,34,1.3,07/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3423,693.86,476.37,473644,834516,1,,7,17,1.3,07/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3423,699.8,473.81,473656,834528,1,1,7,38,1.3,07/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3424,686.8,486.2,339009,634373,2,,7,,,08/07/2010,OR,main,alive,3,1
bci,Acalypha diversifolia,3424,696.5,497.3,339025,634389,1,,7,26,1.3,08/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3501,716.4,22.5,320430,535036,6,1,7,26,1.3,08/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3501,717,25.6,361263,735040,2,1,7,20,1.3,08/06/2010,M,main,alive,3,1
bci,Acalypha diversifolia,3501,716.4,37.33,473713,835019,1,,7,21,1.3,08/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3503,702.91,79.77,473733,835038,1,1,7,15,1.3,10/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3504,704.6,80.6,67189,80706,4,,7,13,1.3,14/06/2010,"L,R",main,alive,3,1
bci,Acalypha diversifolia,3504,704.6,85.1,67199,80716,4,,7,,,14/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3504,707.3,89.2,339299,635290,2,,7,,,14/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3504,704.2,91.1,361293,735070,1,,7,49,1.3,14/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3504,704.6,90.9,361294,735071,6,1,7,40,1.3,14/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3504,705.9,89.7,361295,735072,1,,7,50,1.3,14/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3504,706.09,89.5,473756,835059,1,,7,12,1.3,14/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3504,705.43,89.5,473757,835060,1,,7,15,1.3,14/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3505,711.3,107.2,339302,635293,4,1,7,38,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3505,703.5,110.5,350904,710412,1,,7,,,15/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3505,704.5,109.3,361313,735090,2,1,7,17,1.3,15/06/2010,M,main,alive,3,1
bci,Acalypha diversifolia,3505,704.2,109,361314,735091,3,,7,,,15/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3505,702.1,117.9,361324,735102,2,1,7,34,1.3,15/06/2010,M,main,alive,3,1
bci,Acalypha diversifolia,3505,706.9,118,361339,735117,1,,7,37,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3505,709.6,119,361345,735123,2,,7,,,15/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3505,706,114.9,361352,735130,1,,7,31,1.3,15/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3505,705.5,105.2,361355,735133,2,1,7,14,1.3,15/06/2010,"L,M",main,alive,3,1
bci,Acalypha diversifolia,3505,709.2,106,361362,735140,1,,7,13,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3505,711.3,109.4,361372,735150,2,,7,,,15/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3505,710.3,116,361385,735163,1,,7,29,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3505,710.7,117,361386,735164,1,,7,13,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3505,718.8,114.8,361391,735169,2,,7,,,15/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3505,704.95,113.29,473782,835084,1,,7,25,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3505,705.81,113.16,473787,835089,1,,7,16,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3506,704.9,122.2,361416,735194,1,,7,,,17/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3506,709.8,120.2,361493,735272,1,,7,,,17/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3506,710.3,120.4,361494,735273,1,,7,18,1.3,17/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3506,714.76,127.78,473809,835109,1,,7,20,1.3,17/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3507,705.7,151.41,473823,835121,1,,7,12,1.3,22/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3507,711.76,150.2,473837,835135,1,,7,15,1.3,22/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3513,713.9,260.3,295480,435263,5,,7,,,08/07/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3513,711.7,264.7,339172,635146,1,,7,64,1.3,08/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3513,701.06,268.2,473949,835234,1,,7,16,1.3,08/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3513,708.79,263.97,473950,835235,1,,7,12,1.3,08/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3515,709.02,309.32,473999,835283,1,1,7,30,1.3,14/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3515,719.8,308.75,474053,835629,1,,7,13,1.3,14/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3519,708.88,387.92,474121,835602,1,,7,10,1.3,22/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3520,712.1,412.9,69754,83303,4,,7,31,1.3,26/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3520,705.4,410.8,339229,635209,1,,7,,,26/07/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,3520,709.5,419.7,361730,735513,3,1,7,25,1.3,26/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3520,707.17,411.94,474125,835394,1,,7,12,1.3,26/07/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3521,714.2,426.8,295607,435394,5,1,7,81,1.3,28/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3521,711.9,430.3,361748,735531,1,,7,,,28/07/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,3521,713.9,432.6,361751,735534,2,,7,55,1.3,28/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3522,717.9,445,70169,83722,6,1,7,23,1.3,28/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3522,717.9,442.4,361774,735557,2,,7,,,28/07/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3523,703.19,471.44,474161,835428,1,,7,19,1.3,29/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3523,708.57,474.47,474178,835445,1,,7,11,1.3,29/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3524,706.46,492.38,474206,835472,1,,7,11,1.3,02/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3601,722.9,36.1,61983,75177,10,,7,,,09/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3601,734.7,22,62038,75233,1,,7,,,09/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3601,731.5,21.7,295713,436039,2,,7,21,1.3,09/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3601,732,39.7,336194,626255,1,,7,,,09/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3601,729.2,39.9,339327,635319,1,,7,,,09/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3601,720.9,37.7,339350,636022,1,,7,,,09/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3601,721.3,38,339351,636024,1,,7,,,09/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3601,721.9,39.7,339354,636027,2,,7,,,09/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3601,723.1,37,339357,636030,2,,7,,,09/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3601,723.2,37.4,339358,636031,1,,7,14,1.3,09/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3601,723.6,37.5,339359,636032,1,,7,,,09/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3601,723.9,37.5,339360,636033,1,,7,,,09/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3601,724.5,36.5,339362,636035,1,,7,31,1.3,09/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3601,730.5,37.8,339396,636069,2,,7,,,09/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3601,730.7,38.2,339397,636070,1,,7,35,1.3,09/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3601,722.3,39.5,361837,736025,2,,7,40,1.3,09/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3601,731.9,25.9,361851,736039,1,,7,16,1.3,09/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3602,733,43.8,62169,75366,3,,7,,,15/06/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,3602,733.4,44.1,62170,75367,8,,7,,,15/06/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,3602,722.5,40.2,336195,626256,2,,7,,,15/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3602,730.1,44.8,336200,626261,1,,7,,,15/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3602,730.4,43,336201,626262,1,,7,,,15/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3602,734.8,43.7,336202,626263,4,1,7,68,1.3,15/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3602,735.8,44.6,336213,626274,1,,7,,,15/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3602,724.2,41.2,339407,636080,5,,7,11,1.3,15/06/2010,"L,R",main,alive,3,1
bci,Acalypha diversifolia,3602,724.2,41.5,339408,636081,1,,7,,,15/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3602,727.1,44.1,339460,636136,5,1,7,54,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3602,729.9,43.4,339466,636142,1,,7,50,1.3,15/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3602,729.7,44.9,339467,636143,2,,7,,,15/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3602,729.9,44.8,339468,636144,3,,7,,,15/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3602,733.5,40.1,339469,636145,9,1,7,55,1.3,15/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3602,739.9,49.1,339517,636197,1,,7,,,15/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3602,732.32,40.59,474290,836046,1,,7,25,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3602,731.91,50.22,474291,836047,1,,7,19,1.3,15/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3602,731.8,48,474297,836636,1,1,7,28,1.3,15/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3605,724.8,115.7,335914,625421,2,,7,,,24/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3605,727,111.5,339578,636261,4,,7,33,1.3,24/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3606,725.4,138.9,62861,76085,5,,7,,,28/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3606,723.79,138.34,474350,836637,1,,7,12,1.3,28/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3607,724.6,153.8,361928,736117,4,1,7,23,1.3,01/07/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3607,726.1,153,361940,736129,1,,7,40,1.3,01/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3607,725.42,155.46,474360,836109,1,,7,14,1.3,01/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3608,725.27,171.32,474417,836642,1,1,7,20,1.3,07/07/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3609,739.6,192,63418,76653,12,1,7,39,1.3,13/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3611,734.8,234.9,259647,301164,3,,7,,,19/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3611,735.2,239.2,320993,536267,1,,7,,,19/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3611,734.2,233.6,362009,736199,1,,7,36,1.3,19/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3611,734,238.8,362011,736201,3,1,7,27,1.3,19/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3611,734.4,237.1,362013,736203,1,,7,20,1.3,19/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3611,734.7,235.5,362015,736205,1,,7,34,1.3,19/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3611,735.7,238.51,474445,836186,1,,7,16,1.3,19/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3611,735.65,236.86,474446,836187,1,,7,25,1.3,19/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3612,732.7,251,63848,77088,7,,7,,,21/07/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3612,721.3,259,295897,436226,2,,7,,,21/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3612,729.85,245.69,474461,836202,1,,7,11,1.3,21/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3613,727.5,270.6,63945,77187,2,,7,,,22/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3613,725.5,266.3,339666,636354,1,,7,76,1.3,22/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3613,726.8,272,362053,736243,2,1,7,40,1.3,22/07/2010,M,main,alive,3,1
bci,Acalypha diversifolia,3614,722.1,281.3,362070,736260,3,1,7,38,1.3,26/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3615,738.6,307.9,339695,636384,1,,7,36,1.3,27/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3615,738.6,306,339698,636387,1,,7,52,1.3,27/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3619,722.6,392.4,64835,78092,1,,7,,,03/08/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,3620,738.6,413.3,65122,78383,5,,7,,,04/08/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,3622,736.6,448.56,474640,836377,1,,7,11,1.3,05/08/2010,,main,alive,3,1
bci,Acalypha diversifolia,3623,737.4,463.9,296095,436973,2,,7,,,06/08/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3623,733.4,463.3,362181,736371,3,,7,,,06/08/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3624,736.4,494.1,66487,79886,4,,7,,,10/08/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3702,750.7,59.7,362255,737041,2,,7,,,17/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3704,759.18,87.1,474714,837049,1,1,7,30,1.3,21/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3705,758.69,114.72,474718,837053,1,,7,10,1.3,24/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3705,755.13,109.06,474722,837057,1,,7,10,1.3,24/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3707,740.7,144.75,474733,837068,1,,7,15,1.3,28/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3707,740.39,144.85,474734,837069,1,,7,11,1.3,28/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3707,741.26,157.66,474755,837090,1,1,7,28,1.3,28/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3707,745.78,144.86,474794,837129,1,,7,24,1.3,28/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3707,743.9,159.56,474813,837148,1,,7,12,1.3,28/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3708,755.1,179.7,59086,71703,5,,7,,,01/07/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3708,747.18,171.29,474829,837162,1,1,7,18,1.3,01/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3711,743.4,239.9,59493,72115,2,,7,,,07/07/2010,OR,main,alive,3,1
bci,Acalypha diversifolia,3713,748.8,271.2,260159,302315,9,,7,,,13/07/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3714,752.44,283.78,474942,837272,1,,7,14,1.3,15/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3715,758.46,305.13,475011,837342,1,,7,12,1.3,19/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3715,759.73,305.72,475013,837344,1,,7,28,1.3,19/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3723,740.8,463.6,336230,626291,4,,7,,,30/07/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3800,770.2,14.6,53128,65134,2,,7,,,16/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3800,773.3,8.1,321498,538005,1,,7,,,16/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3800,773.6,8.3,321499,538006,1,,7,,,16/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3801,767.8,23.3,296710,438062,6,,7,41,1.3,17/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3805,762.5,108.8,362746,738076,1,,7,76,1.3,29/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3805,762.8,109.8,362748,738078,1,,7,13,1.3,29/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3806,769.63,120.51,475277,838087,1,,7,21,1.3,02/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3814,767.19,294.53,475382,838184,1,,7,11,1.3,23/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3814,767.09,289.03,475388,838668,1,,7,14,1.3,23/07/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3815,769.12,313.02,475425,838223,1,,7,11,1.3,27/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3816,768.8,337,55866,68065,7,,7,,,29/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3816,769.31,331.89,475469,838264,1,,7,15,1.3,29/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3901,794.3,28.7,147123,168888,2,,7,18,1.3,24/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3901,791.6,30.8,297921,439997,8,,7,28,1.3,24/06/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3901,788.6,27.3,349927,708376,1,,7,,,24/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3901,799,25.5,363111,739030,1,,7,27,1.3,24/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3901,795.43,26.52,475673,839053,1,1,7,13,1.3,24/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3901,796.29,26.45,475674,839054,1,1,7,36,1.3,24/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3901,797.03,26.18,475675,839055,1,1,7,18,1.3,24/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3901,798.06,29.39,475681,839609,1,,7,11,1.3,24/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3901,797.3,29.91,475682,839610,1,1,7,21,1.3,24/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3901,795.86,29.39,475683,839611,1,,7,12,1.3,24/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3901,795.86,27.87,475684,839612,1,,7,13,1.3,24/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,3902,785.2,54.9,322071,539997,5,,7,,,29/06/2010,OR,main,alive,3,1
bci,Acalypha diversifolia,3907,799,141.1,49776,61364,2,,7,,,22/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,3907,793.3,144,297371,439211,8,,7,,,22/07/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3907,799.8,144.1,297405,439245,4,,7,,,22/07/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3908,784.6,179.1,49821,61412,2,,7,20,1.3,23/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3909,790.4,190.3,50104,61699,7,1,7,15,1.3,27/07/2010,M,main,alive,3,1
bci,Acalypha diversifolia,3909,790.9,184.6,340606,639111,6,,7,,,27/07/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3909,787.5,190.9,363218,739137,1,,7,28,1.3,27/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3909,787.5,190.3,363219,739138,1,,7,,,27/07/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3909,788.1,188.8,363220,739139,3,,7,21,1.3,27/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3909,788.2,189.3,363221,739140,4,1,7,22,1.3,27/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3909,790.8,188.9,363229,739148,1,,7,21,1.3,27/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3909,788.39,188.48,475846,839627,1,,7,14,1.3,27/07/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3910,784.8,202.5,321843,539118,2,,7,,,29/07/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3910,788.95,200.85,475859,839685,1,,7,20,1.3,29/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3911,799.05,227.41,475886,839239,1,1,7,16,1.3,30/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3911,798.89,226.73,475887,839240,1,,7,25,1.3,30/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,3912,791.7,243.6,50622,62478,5,,7,,,05/08/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,3912,794.7,254.6,363333,739252,1,,7,21,1.3,05/08/2010,,main,alive,3,1
bci,Acalypha diversifolia,3912,795.2,255.48,475898,839246,1,1,7,20,1.3,05/08/2010,,main,alive,3,1
bci,Acalypha diversifolia,3912,799.72,255.25,475900,839248,1,,7,15,1.3,05/08/2010,,main,alive,3,1
bci,Acalypha diversifolia,3917,794.3,347.5,321949,539224,3,,7,20,1.3,31/08/2010,,main,alive,3,1
bci,Acalypha diversifolia,3918,799.9,372.12,475955,839300,1,,7,18,1.3,01/09/2010,L,main,alive,3,1
bci,Acalypha diversifolia,3919,792.5,396.9,51951,63830,2,,7,,,02/09/2010,R,main,alive,3,1
bci,Acalypha diversifolia,3919,796.5,394.9,363408,739327,3,1,7,20,1.3,02/09/2010,,main,alive,3,1
bci,Acalypha diversifolia,3922,796,456,108819,124504,5,,7,,,07/09/2010,OR,main,alive,3,1
bci,Acalypha diversifolia,4000,811.1,17.5,297939,440017,13,1,7,35,1.3,23/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,4000,806.9,17.7,297943,440021,8,,7,,,23/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,4000,800.2,2.7,334883,622349,6,1,7,56,1.2,23/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,4000,808.9,15.66,334884,622350,6,1,7,19,1.3,23/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,4000,806.7,16.1,334885,622351,4,,7,,,23/06/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,4000,806.7,15.7,349943,708392,1,,7,,,23/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,4000,810.67,19.9,476088,840599,1,1,7,57,1.3,23/06/2010,,main,alive,3,1
bci,Acalypha diversifolia,4001,812.4,35.5,44803,55235,4,,7,,,25/06/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,4001,815.23,36.65,334888,622354,6,1,7,46,1.3,25/06/2010,"L,M",main,alive,3,1
bci,Acalypha diversifolia,4001,809.64,20.44,476094,840025,1,1,7,32,1.3,25/06/2010,L,main,alive,3,1
bci,Acalypha diversifolia,4005,806.8,101.9,261749,305157,7,,7,,,15/07/2010,"D,C",main,dead,3,0
bci,Acalypha diversifolia,4005,812.9,119.6,363545,740062,2,,7,18,1.3,15/07/2010,R,main,alive,3,1
bci,Acalypha diversifolia,4005,803.64,111.74,476146,840080,1,,7,11,1.3,15/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,4005,812.95,119.34,476159,840093,1,1,7,21,1.3,15/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,4005,812.45,119.54,476160,840094,1,,7,14,1.3,15/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,4006,814.6,120.9,335498,624308,15,1,7,53,1.3,19/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,4006,816.8,134.2,363571,740088,1,,7,,,19/07/2010,"D,T",main,dead,3,0
bci,Acalypha diversifolia,4007,800.5,158.8,45547,55993,7,,7,,,21/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,4007,810,143.4,45598,56044,15,1,7,24,1.3,21/07/2010,M,main,alive,3,1
bci,Acalypha diversifolia,4007,804.7,146.8,298127,440206,3,,7,,,21/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,4007,804.8,153.2,322174,540101,4,,7,,,21/07/2010,OR,main,alive,3,1
bci,Acalypha diversifolia,4009,802.5,189,298212,440297,2,,7,,,25/07/2010,"D,N",main,dead,3,0
bci,Acalypha diversifolia,4009,815.7,190.6,298308,440393,3,1,7,20,1.3,25/07/2010,M,main,alive,3,1
bci,Acalypha diversifolia,4009,816.5,190.9,298309,440394,8,,7,49,1.3,25/07/2010,,main,alive,3,1
bci,Acalypha diversifolia,4009,819.3,190,298319,440404,2,,7,34,1.3,25/07/2010,,main,alive,3,1
